input,head,n_folds,dim,test_f1_mean,test_f1_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_specificity_mean,test_specificity_std,best_param_modal,best_param_freq,best_param_ndistinct
img_effort_effnet,svm_poly,30,1280,0.23888888888888887,0.24442196315418407,0.49166666666666664,0.2027705609380754,0.5422619047619047,0.0804745083432014,0.38111111111111107,0.40245257052203764,0.19166666666666668,0.21458995916564375,0.8611111111111112,0.1997763756189101,"{""C"": 1.0, ""degree"": 2}",16/30,3
vid_effort_r2plus1d,svm_poly,30,512,0.23136363636363638,0.2510974121128522,0.48124999999999996,0.21708279557371565,0.4928571428571428,0.12456821978060993,0.3091269841269841,0.36524048406814835,0.23333333333333334,0.29312035110153145,0.7194444444444444,0.39421300749034777,"{""C"": 1.0, ""degree"": 2}",15/30,3
vid_velocity_r2plus1d,svm_poly,30,512,0.21764069264069263,0.2327076313154215,0.51875,0.21199017611699592,0.507142857142857,0.10269931788692921,0.32896825396825397,0.3830821435943536,0.2,0.24913643956121995,0.7861111111111111,0.35198080247777597,"{""C"": 0.01, ""degree"": 2}",12/30,3
vid_pressure_r3d,svm_poly,30,512,0.21675324675324673,0.2663505557713849,0.4527777777777778,0.20724813146296744,0.5005952380952381,0.10193450508192031,0.2619047619047619,0.34064236302241585,0.23333333333333334,0.3278281018579952,0.7416666666666667,0.37161627925029256,"{""C"": 1.0, ""degree"": 2}",15/30,3
vid_acceleration_r3d,svm_poly,30,512,0.21614718614718612,0.3291884938786589,0.5027777777777778,0.23216645144156398,0.5714285714285714,0.09379030918551613,0.2501587301587302,0.3747660324326934,0.225,0.36759938839017076,0.8666666666666667,0.2712254014483242,"{""C"": 0.01, ""degree"": 2}",18/30,3
vid_rgb_vpe_r2plus1d,svm_poly,30,512,0.21604136604136598,0.2524540565502225,0.47430555555555554,0.22255236192745548,0.5005952380952381,0.10030338976153416,0.2768253968253968,0.3400926987772097,0.21666666666666667,0.29164614049283727,0.7444444444444444,0.34109732022492245,"{""C"": 1.0, ""degree"": 2}",16/30,3
img_acceleration_effnet,svm_poly,30,1280,0.21458393458393457,0.2537829567046524,0.4708333333333333,0.22838817614717147,0.5107142857142857,0.10397619226223848,0.2748412698412698,0.3419034831114701,0.20277777777777778,0.26684919519409156,0.7944444444444444,0.3199417252174548,"{""C"": 1.0, ""degree"": 2}",15/30,3
img_raw_vit,svm_poly,30,768,0.2014285714285714,0.2562874234376464,0.45208333333333334,0.20043579794941038,0.4952380952380952,0.09176763892737179,0.22777777777777777,0.2852817835769899,0.225,0.3433481193111195,0.7388888888888888,0.3600854872246783,"{""C"": 0.01, ""degree"": 2}",17/30,4
img_altitude_swin,svm_poly,30,768,0.18759259259259262,0.2598195743426629,0.4111111111111112,0.25579568719734347,0.5017857142857143,0.1674065065152646,0.28277777777777774,0.40429881909464954,0.16666666666666666,0.2570835545556901,0.8,0.3646233557671275,"{""C"": 0.01, ""degree"": 2}",15/30,4
vid_acceleration_r2plus1d,svm_poly,30,512,0.18696488696488697,0.26574606168178483,0.4840277777777777,0.14523515799384396,0.5196428571428571,0.09995930734333931,0.2287301587301587,0.3401450002733195,0.18333333333333332,0.27802670838376775,0.811111111111111,0.3466681402856979,"{""C"": 0.01, ""degree"": 2}",17/30,3
vid_altitude_r2plus1d,svm_poly,30,512,0.1846031746031746,0.27440802250846125,0.4993055555555556,0.20815245979761002,0.5238095238095237,0.10331134889820114,0.19777777777777777,0.2771894152072503,0.18333333333333332,0.2931203511015314,0.8111111111111112,0.2724000513856256,"{""C"": 0.01, ""degree"": 2}",18/30,3
img_altitude_effnet,svm_poly,30,1280,0.1707936507936508,0.2542419843950531,0.40833333333333327,0.17792438877963124,0.4904761904761904,0.10566856509200957,0.16333333333333336,0.24248869310449284,0.18333333333333332,0.27802670838376775,0.7333333333333332,0.3855632293559873,"{""C"": 0.01, ""degree"": 2}",18/30,3
vid_rgb_vpz_r2plus1d,svm_poly,30,512,0.17071428571428574,0.24738617159856321,0.41597222222222224,0.21466550243907423,0.47380952380952374,0.15157608918949178,0.21499999999999997,0.3336880296765608,0.16666666666666666,0.2570835545556901,0.7472222222222221,0.3421837503876743,"{""C"": 1.0, ""degree"": 2}",17/30,2
img_azimuth_swin,svm_poly,30,768,0.15227513227513226,0.24260066137577452,0.3888888888888889,0.20311962734814312,0.5,0.12995966461352632,0.20222222222222222,0.3327504482218263,0.15,0.27543069720987384,0.8111111111111111,0.3354339938648172,"{""C"": 0.01, ""degree"": 2}",17/30,3
vid_raw_r2plus1d,svm_poly,30,512,0.13678210678210678,0.23938265524721966,0.4854166666666666,0.19282430884216797,0.5238095238095237,0.060298732436711154,0.18015873015873013,0.3211887649708556,0.13333333333333333,0.2604152298810939,0.8777777777777778,0.2834291025885048,"{""C"": 0.01, ""degree"": 2}",18/30,3
